HMT-051_16S000082	1633
HMT-051_16S000083	1633
HMT-051_16S000084	1633
HMT-051_16S000085	1633
HMT-051_16S000086	1633
HMT-051_16S000090	1633
HMT-051_16S000091	1633
HMT-051_16S000093	1633
HMT-051_16S000095	1633
HMT-051_16S000098	1633
HMT-051_16S000102	1633
HMT-052_16S001027	671212
HMT-053_16S005123	38301
HMT-053_16S005267	38301
HMT-053_16S005372	38301
HMT-053_16S005376	38301
HMT-053_16S005377	38301
HMT-053_16S005399	38301
HMT-053_16S005409	38301
HMT-053_16S005442	38301
HMT-053_16S005447	38301
HMT-053_16S005779	38301
HMT-054_16S005420	1288393
HMT-056_16S001763	712620
HMT-056_16S001822	712620
HMT-056_16S001991	712620
HMT-056_16S002245	712620
HMT-057_16S004511	712621
HMT-058_16S002204	1458253
HMT-058_16S004484	1458253
HMT-058_16S004493	1458253
HMT-058_16S004508	1458253
HMT-059_16S005343	43769
HMT-059_16S005352	43769
HMT-059_16S005369	43769
HMT-059_16S005371	43769
HMT-059_16S005373	43769
HMT-059_16S005374	43769
HMT-059_16S005383	43769
HMT-059_16S005387	43769
HMT-059_16S005389	43769
HMT-059_16S005397	43769
HMT-059_16S006425	43769
HMT-060_16S005342	37637
HMT-060_16S005346	37637
HMT-060_16S005348	37637
HMT-060_16S005354	37637
HMT-060_16S005366	37637
HMT-060_16S005394	37637
HMT-060_16S005395	37637
HMT-060_16S006485	37637
HMT-061_16S001696	712623
HMT-061_16S001842	712623
HMT-061_16S004379	712623
HMT-062_16S005118	146827
HMT-062_16S005148	146827
HMT-062_16S005158	146827
HMT-062_16S005339	146827
HMT-062_16S005385	146827
HMT-062_16S005392	146827
HMT-062_16S006267	146827
HMT-062_16S006636	146827
HMT-063_16S004858	161899
HMT-063_16S004997	161899
HMT-063_16S006228	161899
HMT-066_16S001369	712626
HMT-066_16S001551	712626
HMT-066_16S001575	712626
HMT-066_16S004234	712626
HMT-066_16S004314	712626
HMT-070_16S004370	1077464
HMT-071_16S001361	1077464
HMT-071_16S001415	1077464
HMT-071_16S001490	1077464
HMT-071_16S001515	1077464
HMT-071_16S001544	1077464
HMT-071_16S001579	1077464
HMT-071_16S001594	1077464
HMT-071_16S001603	1077464
HMT-071_16S001607	1077464
HMT-071_16S001610	1077464
HMT-071_16S001637	1077464
HMT-071_16S001652	1077464
HMT-071_16S001659	1077464
HMT-071_16S001661	1077464
HMT-071_16S001662	1077464
HMT-071_16S001671	1077464
HMT-071_16S001672	1077464
HMT-071_16S001674	1077464
HMT-071_16S001682	1077464
HMT-071_16S001683	1077464
HMT-071_16S001699	1077464
HMT-071_16S001704	1077464
HMT-071_16S001708	1077464
HMT-071_16S001709	1077464
HMT-071_16S001711	1077464
HMT-071_16S001717	1077464
HMT-071_16S001718	1077464
HMT-071_16S001723	1077464
HMT-071_16S001776	1077464
HMT-071_16S001824	1077464
HMT-071_16S001852	1077464
HMT-071_16S001920	1077464
HMT-071_16S001966	1077464
HMT-071_16S004227	1077464
HMT-071_16S004342	1077464
HMT-072_16S004823	43770
HMT-072_16S004832	43770
HMT-072_16S004847	43770
HMT-072_16S004864	43770
HMT-072_16S004882	43770
HMT-072_16S004883	43770
HMT-072_16S004889	43770
HMT-072_16S004906	43770
HMT-072_16S004924	43770
HMT-072_16S004925	43770
HMT-072_16S004944	43770
HMT-072_16S004966	43770
HMT-072_16S005009	43770
HMT-072_16S005137	43770
HMT-072_16S005141	43770
HMT-072_16S005176	43770
HMT-072_16S005218	43770
HMT-072_16S005252	43770
HMT-072_16S005298	43770
HMT-072_16S005365	43770
HMT-072_16S005367	43770
HMT-072_16S005405	43770
HMT-072_16S006261	43770
HMT-072_16S006664	43770
HMT-073_16S001379	113107
HMT-073_16S001609	113107
HMT-073_16S001613	113107
HMT-073_16S001620	113107
HMT-073_16S001622	113107
HMT-073_16S001633	113107
HMT-073_16S001639	113107
HMT-073_16S001680	113107
HMT-073_16S001685	113107
HMT-073_16S001693	113107
HMT-073_16S001694	113107
HMT-073_16S001697	113107
HMT-073_16S001720	113107
HMT-073_16S001721	113107
HMT-073_16S001722	113107
HMT-073_16S001743	113107
HMT-073_16S001803	113107
HMT-073_16S004265	113107
HMT-073_16S004296	113107
HMT-073_16S006427	113107
HMT-073_16S006626	113107
HMT-074_16S004275	712631
HMT-075_16S006208	216572
HMT-076_16S000748	1292
HMT-076_16S000756	1292
HMT-076_16S000759	1292
HMT-076_16S000760	1292
HMT-076_16S000763	1292
HMT-076_16S000765	1292
HMT-076_16S000766	1292
HMT-076_16S000774	1292
HMT-076_16S000776	1292
HMT-076_16S000777	1292
HMT-076_16S000778	1292
HMT-076_16S000779	1292
HMT-076_16S000783	1292
HMT-076_16S000786	1292
HMT-076_16S000793	1292
HMT-076_16S000794	1292
HMT-076_16S000796	1292
HMT-076_16S000800	1292
HMT-076_16S000802	1292
HMT-076_16S000804	1292
HMT-076_16S000806	1292
HMT-076_16S000813	1292
HMT-076_16S000822	1292
HMT-076_16S000830	1292
HMT-076_16S000831	1292
HMT-076_16S000834	1292
HMT-076_16S000838	1292
HMT-076_16S000845	1292
HMT-076_16S000847	1292
HMT-076_16S000853	1292
HMT-076_16S000855	1292
HMT-076_16S000856	1292
HMT-076_16S000859	1292
HMT-076_16S000866	1292
HMT-076_16S000868	1292
HMT-076_16S000872	1292
HMT-076_16S000877	1292
HMT-076_16S000880	1292
HMT-076_16S000891	1292
HMT-076_16S000913	1292
HMT-076_16S000940	1292
HMT-076_16S000969	1292
HMT-076_16S001018	1292
HMT-076_16S001218	1292
HMT-076_16S001460	1292
HMT-076_16S001956	1292
HMT-076_16S002000	1292
HMT-076_16S002051	1292
HMT-076_16S002440	1292
HMT-076_16S002824	1292
HMT-076_16S006668	1292
HMT-077_16S005088	38304
HMT-077_16S005136	38304
HMT-077_16S005146	38304
HMT-077_16S005243	38304
HMT-077_16S005293	38304
HMT-077_16S005334	38304
HMT-077_16S005340	38304
HMT-077_16S005432	38304
HMT-077_16S005495	38304
HMT-078_16S004517	652706
HMT-078_16S004539	652706
HMT-078_16S006133	652706
HMT-078_16S006136	652706
HMT-078_16S006138	652706
HMT-078_16S006143	652706
HMT-079_16S000518	544580
HMT-079_16S006506	544580
HMT-080_16S004590	830
HMT-081_16S003953	186804
HMT-081_16S003973	186804
HMT-081_16S003975	186804
HMT-081_16S003983	186804
HMT-081_16S004040	186804
HMT-081_16S005855	186804
HMT-082_16S003532	979627
HMT-082_16S003651	979627
HMT-082_16S005738	979627
HMT-082_16S005756	979627
HMT-082_16S006472	979627
HMT-083_16S003563	1164882
HMT-083_16S003632	1164882
HMT-083_16S003640	1164882
HMT-083_16S005769	1164882
HMT-083_16S005771	1164882
HMT-083_16S006471	1164882
HMT-083_16S006478	1164882
HMT-084_16S004244	71999
HMT-084_16S004282	71999
HMT-085_16S005847	216572
HMT-086_16S005492	186803
HMT-087_16S004211	1270
HMT-087_16S004463	1270
HMT-087_16S004521	1270
HMT-087_16S004564	1270
HMT-087_16S004710	1270
HMT-087_16S006673	1270
HMT-088_16S005822	186803
HMT-089_16S005774	1164882
HMT-090_16S004531	830
HMT-091_16S006216	186804
HMT-092_16S002602	28091
HMT-092_16S002706	28091
HMT-093_16S006260	186802
HMT-094_16S005755	186803
HMT-095_16S003335	177972
HMT-095_16S003397	177972
HMT-095_16S003427	177972
HMT-095_16S003443	177972
HMT-095_16S003466	177972
HMT-095_16S005625	177972
HMT-096_16S003685	186803
HMT-096_16S003874	186803
HMT-096_16S003948	186803
HMT-096_16S003965	186803
HMT-096_16S003966	186803
HMT-096_16S003992	186803
HMT-096_16S004019	186803
HMT-096_16S004023	186803
HMT-096_16S004038	186803
HMT-096_16S004290	186803
HMT-096_16S005820	186803
HMT-097_16S003669	1213720
HMT-097_16S003707	1213720
HMT-097_16S003747	1213720
HMT-097_16S003781	1213720
HMT-097_16S005787	1213720
HMT-098_16S004213	478
HMT-098_16S004218	478
HMT-098_16S004219	478
HMT-098_16S004235	478
HMT-098_16S004305	478
HMT-098_16S004347	478
HMT-098_16S004350	478
HMT-098_16S004630	478
HMT-098_16S006560	478
HMT-099_16S003014	496
HMT-100_16S005613	186803
HMT-101_16S002769	33053
HMT-101_16S002802	33053
HMT-101_16S003016	33053
HMT-101_16S003036	33053
HMT-102_16S004518	671214
HMT-102_16S004587	671214
HMT-102_16S004597	671214
HMT-102_16S006132	671214
HMT-102_16S006135	671214
HMT-103_16S006156	186804
HMT-103_16S006183	186804
HMT-104_16S006401	147645
HMT-104_16S006404	147645
HMT-104_16S006406	147645
HMT-104_16S006407	147645
HMT-104_16S006431	147645
HMT-105_16S005019	186804
HMT-105_16S005087	186804
HMT-105_16S005337	186804
HMT-105_16S006234	186804
HMT-106_16S003505	186804
HMT-107_16S006458	617123
HMT-107_16S006459	617123
HMT-107_16S006460	617123
HMT-107_16S006462	617123
HMT-107_16S006463	617123
HMT-107_16S006464	617123
HMT-107_16S006466	617123
HMT-107_16S006469	617123
HMT-108_16S004602	1501332
HMT-108_16S004603	1501332
HMT-108_16S004639	1501332
HMT-108_16S004642	1501332
HMT-108_16S004676	1501332
HMT-108_16S006147	1501332
HMT-108_16S006149	1501332
HMT-109_16S004430	54005
HMT-109_16S004433	54005
HMT-109_16S004435	54005
HMT-109_16S004465	54005
HMT-109_16S004468	54005
HMT-109_16S004492	54005
HMT-109_16S006141	54005
HMT-110_16S004336	671230
HMT-110_16S004371	671230
HMT-110_16S004375	671230
HMT-110_16S004477	671230
HMT-110_16S006093	671230
HMT-110_16S006104	671230
HMT-111_16S004364	33033
HMT-111_16S004426	33033
HMT-111_16S004444	33033
HMT-111_16S004455	33033
HMT-111_16S004483	33033
HMT-111_16S004490	33033
HMT-111_16S006092	33033
HMT-111_16S006103	33033
HMT-111_16S006110	33033
HMT-111_16S006503	33033
HMT-112_16S004752	341694
HMT-112_16S004758	341694
HMT-112_16S006493	341694
HMT-113_16S004142	1570339
HMT-113_16S005887	1570339
HMT-114_16S004545	33011
HMT-114_16S004548	33011
HMT-114_16S006316	33011
HMT-115_16S002330	615
HMT-115_16S002356	615
HMT-115_16S002361	615
HMT-115_16S002404	615
HMT-115_16S004728	615
HMT-116_16S000903	29388
HMT-116_16S000966	29388
HMT-116_16S001001	29388
HMT-116_16S001005	29388
HMT-116_16S001046	29388
HMT-116_16S001056	29388
HMT-116_16S001058	29388
HMT-116_16S001062	29388
HMT-116_16S001074	29388
HMT-116_16S001083	29388
HMT-116_16S001090	29388
HMT-116_16S001092	29388
HMT-116_16S001094	29388
HMT-116_16S001118	29388
HMT-116_16S001126	29388
HMT-116_16S001138	29388
HMT-116_16S001142	29388
HMT-116_16S001150	29388
HMT-116_16S001188	29388
HMT-116_16S001213	29388
HMT-116_16S001217	29388
HMT-116_16S001250	29388
HMT-116_16S001252	29388
HMT-116_16S001276	29388
HMT-116_16S001277	29388
HMT-116_16S001280	29388
HMT-116_16S001283	29388
HMT-116_16S001287	29388
HMT-116_16S001288	29388
HMT-116_16S001302	29388
HMT-116_16S001309	29388
HMT-116_16S001325	29388
HMT-116_16S001329	29388
HMT-116_16S001341	29388
HMT-116_16S001353	29388
HMT-116_16S001424	29388
HMT-116_16S001442	29388
HMT-116_16S001468	29388
HMT-116_16S001582	29388
HMT-116_16S001648	29388
HMT-116_16S001716	29388
HMT-116_16S001814	29388
HMT-116_16S006131	29388
HMT-116_16S006395	29388
HMT-116_16S006655	29388
HMT-116_16S006657	29388
HMT-117_16S000767	29382
HMT-117_16S000837	29382
HMT-117_16S000843	29382
HMT-117_16S000860	29382
HMT-117_16S000875	29382
HMT-117_16S000879	29382
HMT-117_16S000918	29382
HMT-117_16S000986	29382
HMT-117_16S001025	29382
HMT-117_16S001122	29382
HMT-118_16S000194	218538
HMT-118_16S000196	218538
HMT-118_16S000197	218538
HMT-118_16S000210	218538
HMT-118_16S000220	218538
HMT-118_16S000229	218538
HMT-118_16S000251	218538
HMT-118_16S000278	218538
HMT-118_16S000488	218538
HMT-118_16S000734	218538
HMT-118_16S001792	218538
HMT-118_16S001944	218538
HMT-119_16S001965	712261
HMT-120_16S000888	1283
HMT-120_16S000909	1283
HMT-120_16S000957	1283
HMT-120_16S000963	1283
HMT-120_16S001035	1283
HMT-120_16S001040	1283
HMT-120_16S001042	1283
HMT-120_16S001043	1283
HMT-120_16S001064	1283
HMT-120_16S001071	1283
HMT-120_16S001072	1283
HMT-120_16S001088	1283
HMT-120_16S001091	1283
HMT-120_16S001098	1283
HMT-120_16S001103	1283
HMT-120_16S001105	1283
HMT-120_16S001106	1283
HMT-120_16S001115	1283
HMT-120_16S001116	1283
HMT-120_16S001119	1283
HMT-120_16S001139	1283
HMT-120_16S001141	1283
HMT-120_16S001157	1283
HMT-120_16S001185	1283
HMT-120_16S001186	1283
HMT-120_16S001197	1283
HMT-120_16S001199	1283
HMT-120_16S001210	1283
HMT-120_16S001222	1283
HMT-120_16S001228	1283
HMT-120_16S001233	1283
HMT-120_16S001239	1283
HMT-120_16S001247	1283
HMT-120_16S001253	1283
HMT-120_16S001268	1283
HMT-120_16S001269	1283
HMT-120_16S001271	1283
HMT-120_16S001273	1283
HMT-120_16S001292	1283
HMT-120_16S001293	1283
HMT-120_16S001296	1283
HMT-120_16S001301	1283
HMT-120_16S001304	1283
HMT-120_16S001306	1283
HMT-120_16S001318	1283
HMT-120_16S001321	1283
HMT-120_16S001332	1283
HMT-120_16S001338	1283
HMT-120_16S001344	1283
HMT-120_16S001347	1283
HMT-120_16S001351	1283
HMT-120_16S001357	1283
HMT-120_16S001364	1283
HMT-120_16S001385	1283
HMT-120_16S001391	1283
HMT-120_16S001401	1283
HMT-120_16S001406	1283
HMT-120_16S001409	1283
HMT-120_16S001411	1283
HMT-120_16S001413	1283
HMT-120_16S001427	1283
HMT-120_16S001435	1283
HMT-120_16S001457	1283
HMT-120_16S001459	1283
HMT-120_16S001461	1283
HMT-120_16S001472	1283
HMT-120_16S001479	1283
HMT-120_16S001480	1283
HMT-120_16S001486	1283
HMT-120_16S001487	1283
HMT-120_16S001488	1283
HMT-120_16S001497	1283
HMT-120_16S001519	1283
HMT-120_16S001540	1283
HMT-120_16S001549	1283
HMT-120_16S001550	1283
HMT-120_16S001556	1283
HMT-120_16S001564	1283
HMT-120_16S001568	1283
HMT-120_16S001595	1283
HMT-120_16S001627	1283
HMT-120_16S001691	1283
HMT-120_16S001712	1283
HMT-120_16S001762	1283
HMT-120_16S001772	1283
HMT-120_16S001847	1283
HMT-120_16S006421	1283
HMT-121_16S001932	156456
HMT-121_16S006628	156456
HMT-122_16S000484	187326
HMT-122_16S001833	187326
HMT-122_16S001864	187326
HMT-123_16S000221	1852379
HMT-123_16S001927	1852379
HMT-123_16S001957	1852379
HMT-123_16S006510	1852379
HMT-124_16S002103	671224
HMT-124_16S002146	671224
HMT-124_16S002179	671224
HMT-124_16S002242	671224
HMT-124_16S004697	671224
HMT-124_16S004705	671224
HMT-124_16S004716	671224
HMT-124_16S004726	671224
HMT-124_16S006721	671224
HMT-125_16S004781	135080
HMT-125_16S004813	135080
HMT-126_16S004632	712528
HMT-126_16S004760	712528
HMT-127_16S000916	1290
HMT-127_16S001007	1290
HMT-127_16S001037	1290
HMT-127_16S001038	1290
HMT-127_16S001049	1290
HMT-127_16S001053	1290
HMT-127_16S001075	1290
HMT-127_16S001080	1290
HMT-127_16S001089	1290
HMT-127_16S001096	1290
HMT-127_16S001104	1290
HMT-127_16S001109	1290
HMT-127_16S001123	1290
HMT-127_16S001132	1290
HMT-127_16S001135	1290
HMT-127_16S001140	1290
HMT-127_16S001152	1290
HMT-127_16S001156	1290
HMT-127_16S001163	1290
HMT-127_16S001166	1290
HMT-127_16S001168	1290
HMT-127_16S001169	1290
HMT-127_16S001171	1290
HMT-127_16S001176	1290
HMT-127_16S001179	1290
HMT-127_16S001180	1290
HMT-127_16S001183	1290
HMT-127_16S001189	1290
HMT-127_16S001190	1290
HMT-127_16S001192	1290
HMT-127_16S001194	1290
HMT-127_16S001200	1290
HMT-127_16S001206	1290
HMT-127_16S001219	1290
HMT-127_16S001238	1290
HMT-127_16S001242	1290
HMT-127_16S001248	1290
HMT-127_16S001256	1290
HMT-127_16S001257	1290
HMT-127_16S001261	1290
HMT-127_16S001264	1290
HMT-127_16S001265	1290
HMT-127_16S001266	1290
HMT-127_16S001278	1290
HMT-127_16S001290	1290
HMT-127_16S001291	1290
HMT-127_16S001299	1290
HMT-127_16S001300	1290
HMT-127_16S001305	1290
HMT-127_16S001310	1290
HMT-127_16S001324	1290
HMT-127_16S001327	1290
HMT-127_16S001335	1290
HMT-127_16S001346	1290
HMT-127_16S001349	1290
HMT-127_16S001356	1290
HMT-127_16S001431	1290
HMT-127_16S001437	1290
HMT-127_16S001447	1290
HMT-127_16S001474	1290
HMT-127_16S001535	1290
HMT-127_16S002003	1290
HMT-127_16S002153	1290
HMT-127_16S003597	1290
HMT-127_16S004353	1290
HMT-127_16S006603	1290
HMT-127_16S006670	1290
HMT-128_16S001033	28035
HMT-128_16S001045	28035
HMT-128_16S001047	28035
HMT-128_16S001050	28035
HMT-128_16S001063	28035
HMT-128_16S001069	28035
HMT-128_16S001076	28035
HMT-128_16S001081	28035
HMT-128_16S001085	28035
HMT-128_16S001095	28035
HMT-128_16S001121	28035
HMT-128_16S001130	28035
HMT-128_16S001134	28035
HMT-128_16S001154	28035
HMT-128_16S001155	28035
HMT-128_16S001167	28035
HMT-128_16S001178	28035
HMT-128_16S001182	28035
HMT-128_16S001204	28035
HMT-128_16S001207	28035
HMT-128_16S001211	28035
HMT-128_16S001214	28035
HMT-128_16S001226	28035
HMT-128_16S001270	28035
HMT-128_16S001272	28035
HMT-128_16S001275	28035
HMT-128_16S001282	28035
HMT-128_16S001289	28035
HMT-128_16S001308	28035
HMT-128_16S001313	28035
HMT-128_16S001314	28035
HMT-128_16S001331	28035
HMT-128_16S001350	28035
HMT-128_16S001354	28035
HMT-128_16S001355	28035
HMT-128_16S001360	28035
HMT-128_16S001367	28035
HMT-128_16S001387	28035
HMT-128_16S001402	28035
HMT-128_16S001433	28035
HMT-128_16S001473	28035
HMT-128_16S005464	28035
HMT-128_16S006644	28035
HMT-128_16S006671	28035
HMT-128_16S006691	28035
HMT-129_16S005535	1843491
HMT-130_16S002408	135083
HMT-130_16S004700	135083
HMT-130_16S004805	135083
HMT-130_16S006662	135083
HMT-131_16S000319	1321780
HMT-131_16S002448	1321780
HMT-131_16S002505	1321780
HMT-132_16S005507	1843491
HMT-133_16S002016	712529
HMT-133_16S004707	712529
HMT-134_16S003579	712530
HMT-135_16S005634	1843491
HMT-135_16S006516	1843491
HMT-136_16S000008	713030
HMT-136_16S000009	713030
HMT-136_16S001741	713030
HMT-136_16S002028	713030
HMT-136_16S002135	713030
HMT-136_16S002163	713030
HMT-136_16S002267	713030
HMT-136_16S004706	713030
HMT-136_16S004731	713030
HMT-136_16S004738	713030
HMT-136_16S004798	713030
HMT-136_16S006446	713030
HMT-136_16S006499	713030
HMT-136_16S006509	713030
HMT-136_16S006681	713030
HMT-138_16S002257	712532
HMT-138_16S002368	712532
HMT-138_16S002377	712532
HMT-138_16S002480	712532
HMT-138_16S004787	712532
HMT-139_16S002014	135079
HMT-139_16S002279	135079
HMT-139_16S002295	135079
HMT-139_16S004634	135079
HMT-139_16S004713	135079
HMT-139_16S004785	135079
HMT-141_16S000757	45972
HMT-141_16S000771	45972
HMT-141_16S000781	45972
HMT-141_16S000787	45972
HMT-141_16S000795	45972
HMT-141_16S000801	45972
HMT-141_16S000805	45972
HMT-141_16S000807	45972
HMT-141_16S000816	45972
HMT-141_16S000823	45972
HMT-141_16S000835	45972
HMT-141_16S000836	45972
HMT-141_16S000840	45972
HMT-141_16S000841	45972
