HMT-444_16S001862	HMT-444	Streptococcus infantis 0
HMT-758_16S001863	HMT-758	Streptococcus sanguinis 1305
HMT-537_16S001864	HMT-537	Streptococcus agalactiae 1311
HMT-120_16S001865	HMT-120	Staphylococcus haemolyticus 1283
HMT-071_16S001866	HMT-071	Streptococcus oralis 1077464
HMT-677_16S001867	HMT-677	Streptococcus mitis 28037
HMT-425_16S001868	HMT-425	Streptococcus pseudopneumoniae 0
HMT-677_16S001869	HMT-677	Streptococcus mitis 28037
HMT-755_16S001870	HMT-755	Streptococcus salivarius 1304
HMT-755_16S001871	HMT-755	Streptococcus salivarius 1304
HMT-176_16S001872	HMT-176	Actinomyces naeslundii 1655
HMT-755_16S001873	HMT-755	Streptococcus salivarius 1304
HMT-537_16S001874	HMT-537	Streptococcus agalactiae 1311
HMT-425_16S001875	HMT-425	Streptococcus pseudopneumoniae 0
HMT-425_16S001876	HMT-425	Streptococcus pseudopneumoniae 0
HMT-677_16S001877	HMT-677	Streptococcus mitis 28037
HMT-677_16S001878	HMT-677	Streptococcus mitis 28037
HMT-152_16S001879	HMT-152	Streptococcus thermophilus 1308
HMT-734_16S001880	HMT-734	Streptococcus pneumoniae 1313
HMT-758_16S001881	HMT-758	Streptococcus sanguinis 1305
HMT-677_16S001882	HMT-677	Streptococcus mitis 28037
HMT-425_16S001883	HMT-425	Streptococcus pseudopneumoniae 0
HMT-415_16S001884	HMT-415	Streptococcus rubneri 0
HMT-677_16S001885	HMT-677	Streptococcus mitis 28037
HMT-677_16S001886	HMT-677	Streptococcus mitis 28037
HMT-897_16S001887	HMT-897	Actinomyces sp. 2081702
HMT-677_16S001888	HMT-677	Streptococcus mitis 28037
HMT-425_16S001889	HMT-425	Streptococcus pseudopneumoniae 0
HMT-758_16S001890	HMT-758	Streptococcus sanguinis 1305
HMT-758_16S001891	HMT-758	Streptococcus sanguinis 1305
HMT-755_16S001892	HMT-755	Streptococcus salivarius 1304
HMT-578_16S001893	HMT-578	Streptococcus cristatus 45634
HMT-707_16S001894	HMT-707	Streptococcus oralis 1303
HMT-755_16S001895	HMT-755	Streptococcus salivarius 1304
HMT-707_16S001896	HMT-707	Streptococcus oralis 1303
HMT-758_16S001897	HMT-758	Streptococcus sanguinis 1305
HMT-578_16S001898	HMT-578	Streptococcus cristatus 45634
HMT-411_16S001899	HMT-411	Streptococcus parasanguinis 1318
HMT-578_16S001900	HMT-578	Streptococcus cristatus 45634
HMT-749_16S001901	HMT-749	Lacticaseibacillus rhamnosus 47715
HMT-398_16S001902	HMT-398	Streptococcus oralis 1458253
HMT-638_16S001903	HMT-638	Streptococcus infantis 68892
HMT-411_16S001904	HMT-411	Streptococcus parasanguinis 1318
HMT-120_16S001905	HMT-120	Staphylococcus haemolyticus 1283
HMT-677_16S001906	HMT-677	Streptococcus mitis 28037
HMT-677_16S001907	HMT-677	Streptococcus mitis 28037
HMT-061_16S001908	HMT-061	Streptococcus infantis 712623
HMT-755_16S001909	HMT-755	Streptococcus salivarius 1304
HMT-677_16S001910	HMT-677	Streptococcus mitis 28037
HMT-071_16S001911	HMT-071	Streptococcus oralis 1077464
HMT-755_16S001912	HMT-755	Streptococcus salivarius 1304
HMT-734_16S001913	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S001914	HMT-425	Streptococcus pseudopneumoniae 0
HMT-758_16S001915	HMT-758	Streptococcus sanguinis 1305
HMT-118_16S001916	HMT-118	Dialister invisus 218538
HMT-411_16S001917	HMT-411	Streptococcus parasanguinis 1318
HMT-755_16S001918	HMT-755	Streptococcus salivarius 1304
HMT-734_16S001919	HMT-734	Streptococcus pneumoniae 1313
HMT-021_16S001920	HMT-021	Streptococcus vestibularis 1343
HMT-677_16S001921	HMT-677	Streptococcus mitis 28037
HMT-758_16S001922	HMT-758	Streptococcus sanguinis 1305
HMT-578_16S001923	HMT-578	Streptococcus cristatus 45634
HMT-758_16S001924	HMT-758	Streptococcus sanguinis 1305
HMT-804_16S001925	HMT-804	Lactococcus lactis 1358
HMT-120_16S001926	HMT-120	Staphylococcus haemolyticus 1283
HMT-122_16S001927	HMT-122	Megasphaera micronuciformis 187326
HMT-638_16S001928	HMT-638	Streptococcus infantis 68892
HMT-411_16S001929	HMT-411	Streptococcus parasanguinis 1318
HMT-425_16S001930	HMT-425	Streptococcus pseudopneumoniae 0
HMT-745_16S001931	HMT-745	Streptococcus pyogenes 1314
HMT-758_16S001932	HMT-758	Streptococcus sanguinis 1305
HMT-425_16S001933	HMT-425	Streptococcus pseudopneumoniae 0
HMT-073_16S001934	HMT-073	Streptococcus australis 113107
HMT-444_16S001935	HMT-444	Streptococcus infantis 0
HMT-758_16S001936	HMT-758	Streptococcus sanguinis 1305
HMT-677_16S001937	HMT-677	Streptococcus mitis 28037
HMT-677_16S001938	HMT-677	Streptococcus mitis 28037
HMT-021_16S001939	HMT-021	Streptococcus vestibularis 1343
HMT-755_16S001940	HMT-755	Streptococcus salivarius 1304
HMT-677_16S001941	HMT-677	Streptococcus mitis 28037
HMT-758_16S001942	HMT-758	Streptococcus sanguinis 1305
HMT-411_16S001943	HMT-411	Streptococcus parasanguinis 1318
HMT-425_16S001944	HMT-425	Streptococcus pseudopneumoniae 0
HMT-677_16S001945	HMT-677	Streptococcus mitis 28037
HMT-638_16S001946	HMT-638	Streptococcus infantis 68892
HMT-578_16S001947	HMT-578	Streptococcus cristatus 45634
HMT-677_16S001948	HMT-677	Streptococcus mitis 28037
HMT-056_16S001949	HMT-056	Streptococcus sp. 712620
HMT-758_16S001950	HMT-758	Streptococcus sanguinis 1305
HMT-758_16S001951	HMT-758	Streptococcus sanguinis 1305
HMT-537_16S001952	HMT-537	Streptococcus agalactiae 1311
HMT-804_16S001953	HMT-804	Lactococcus lactis 1358
HMT-578_16S001954	HMT-578	Streptococcus cristatus 45634
HMT-136_16S001955	HMT-136	Selenomonas felix 713030
HMT-122_16S001956	HMT-122	Megasphaera micronuciformis 187326
HMT-415_16S001957	HMT-415	Streptococcus rubneri 0
HMT-758_16S001958	HMT-758	Streptococcus sanguinis 1305
HMT-677_16S001959	HMT-677	Streptococcus mitis 28037
HMT-638_16S001960	HMT-638	Streptococcus infantis 68892
HMT-537_16S001961	HMT-537	Streptococcus agalactiae 1311
HMT-832_16S001962	HMT-832	Corynebacterium otitidis 29321
HMT-755_16S001963	HMT-755	Streptococcus salivarius 1304
HMT-755_16S001964	HMT-755	Streptococcus salivarius 1304
HMT-758_16S001965	HMT-758	Streptococcus sanguinis 1305
HMT-116_16S001966	HMT-116	Staphylococcus capitis 29388
HMT-411_16S001967	HMT-411	Streptococcus parasanguinis 1318
HMT-677_16S001968	HMT-677	Streptococcus mitis 28037
HMT-743_16S001969	HMT-743	Treponema putidum 221027
HMT-707_16S001970	HMT-707	Streptococcus oralis 1303
HMT-411_16S001971	HMT-411	Streptococcus parasanguinis 1318
HMT-425_16S001972	HMT-425	Streptococcus pseudopneumoniae 0
HMT-578_16S001973	HMT-578	Streptococcus cristatus 45634
HMT-707_16S001974	HMT-707	Streptococcus oralis 1303
HMT-734_16S001975	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S001976	HMT-707	Streptococcus oralis 1303
HMT-021_16S001977	HMT-021	Streptococcus vestibularis 1343
HMT-578_16S001978	HMT-578	Streptococcus cristatus 45634
HMT-425_16S001979	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S001980	HMT-734	Streptococcus pneumoniae 1313
HMT-411_16S001981	HMT-411	Streptococcus parasanguinis 1318
HMT-578_16S001982	HMT-578	Streptococcus cristatus 45634
HMT-537_16S001983	HMT-537	Streptococcus agalactiae 1311
HMT-578_16S001984	HMT-578	Streptococcus cristatus 45634
HMT-435_16S001985	HMT-435	Syntrophomonadaceae [G1] 68298
HMT-431_16S001986	HMT-431	Streptococcus infantis 712633
HMT-398_16S001987	HMT-398	Streptococcus oralis 1458253
HMT-734_16S001988	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S001989	HMT-707	Streptococcus oralis 1303
HMT-037_16S001990	HMT-037	Stenotrophomonas nitritireducens 83617
HMT-734_16S001991	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S001992	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S001993	HMT-707	Streptococcus oralis 1303
HMT-663_16S001994	HMT-663	Stenotrophomonas maltophilia 40324
HMT-425_16S001995	HMT-425	Streptococcus pseudopneumoniae 0
HMT-578_16S001996	HMT-578	Streptococcus cristatus 45634
HMT-677_16S001997	HMT-677	Streptococcus mitis 28037
HMT-578_16S001998	HMT-578	Streptococcus cristatus 45634
HMT-893_16S001999	HMT-893	Actinomyces oris 544580
HMT-677_16S002000	HMT-677	Streptococcus mitis 28037
HMT-707_16S002001	HMT-707	Streptococcus oralis 1303
HMT-677_16S002002	HMT-677	Streptococcus mitis 28037
HMT-677_16S002003	HMT-677	Streptococcus mitis 28037
HMT-425_16S002004	HMT-425	Streptococcus pseudopneumoniae 0
HMT-156_16S002005	HMT-156	Veillonella nakazawae 0
HMT-578_16S002006	HMT-578	Streptococcus cristatus 45634
HMT-734_16S002007	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002008	HMT-707	Streptococcus oralis 1303
HMT-123_16S002009	HMT-123	Anaeroglobus massiliensis 1852379
HMT-707_16S002010	HMT-707	Streptococcus oralis 1303
HMT-121_16S002011	HMT-121	Anaeroglobus geminatus 156456
HMT-076_16S002012	HMT-076	Staphylococcus warneri 1292
HMT-578_16S002013	HMT-578	Streptococcus cristatus 45634
HMT-707_16S002014	HMT-707	Streptococcus oralis 1303
HMT-056_16S002015	HMT-056	Streptococcus sp. 712620
HMT-431_16S002016	HMT-431	Streptococcus infantis 712633
HMT-734_16S002017	HMT-734	Streptococcus pneumoniae 1313
HMT-431_16S002018	HMT-431	Streptococcus infantis 712633
HMT-398_16S002019	HMT-398	Streptococcus oralis 1458253
HMT-425_16S002020	HMT-425	Streptococcus pseudopneumoniae 0
HMT-677_16S002021	HMT-677	Streptococcus mitis 28037
HMT-677_16S002022	HMT-677	Streptococcus mitis 28037
HMT-707_16S002023	HMT-707	Streptococcus oralis 1303
HMT-398_16S002024	HMT-398	Streptococcus oralis 1458253
HMT-118_16S002025	HMT-118	Dialister invisus 218538
HMT-677_16S002026	HMT-677	Streptococcus mitis 28037
HMT-707_16S002027	HMT-707	Streptococcus oralis 1303
HMT-569_16S002029	HMT-569	Eggerthia catenaformis 31973
HMT-444_16S002030	HMT-444	Streptococcus infantis 0
HMT-431_16S002031	HMT-431	Streptococcus infantis 712633
HMT-537_16S002032	HMT-537	Streptococcus agalactiae 1311
HMT-398_16S002033	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002034	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002035	HMT-707	Streptococcus oralis 1303
HMT-411_16S002036	HMT-411	Streptococcus parasanguinis 1318
HMT-425_16S002037	HMT-425	Streptococcus pseudopneumoniae 0
HMT-743_16S002038	HMT-743	Treponema putidum 221027
HMT-578_16S002039	HMT-578	Streptococcus cristatus 45634
HMT-578_16S002040	HMT-578	Streptococcus cristatus 45634
HMT-734_16S002041	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002042	HMT-677	Streptococcus mitis 28037
HMT-578_16S002043	HMT-578	Streptococcus cristatus 45634
HMT-431_16S002044	HMT-431	Streptococcus infantis 712633
HMT-444_16S002045	HMT-444	Streptococcus infantis 0
HMT-734_16S002046	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002047	HMT-734	Streptococcus pneumoniae 1313
HMT-398_16S002048	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002049	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002050	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002051	HMT-677	Streptococcus mitis 28037
HMT-578_16S002052	HMT-578	Streptococcus cristatus 45634
HMT-677_16S002053	HMT-677	Streptococcus mitis 28037
HMT-663_16S002054	HMT-663	Stenotrophomonas maltophilia 40324
HMT-734_16S002055	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002056	HMT-707	Streptococcus oralis 1303
HMT-677_16S002057	HMT-677	Streptococcus mitis 28037
HMT-707_16S002058	HMT-707	Streptococcus oralis 1303
HMT-578_16S002059	HMT-578	Streptococcus cristatus 45634
HMT-734_16S002060	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002061	HMT-707	Streptococcus oralis 1303
HMT-578_16S002062	HMT-578	Streptococcus cristatus 45634
HMT-578_16S002063	HMT-578	Streptococcus cristatus 45634
HMT-677_16S002064	HMT-677	Streptococcus mitis 28037
HMT-707_16S002065	HMT-707	Streptococcus oralis 1303
HMT-897_16S002066	HMT-897	Actinomyces sp. 2081702
HMT-677_16S002067	HMT-677	Streptococcus mitis 28037
HMT-707_16S002068	HMT-707	Streptococcus oralis 1303
HMT-983_16S002069	HMT-983	Melioribacter roseus 1134405
HMT-734_16S002070	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002071	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002072	HMT-707	Streptococcus oralis 1303
HMT-663_16S002073	HMT-663	Stenotrophomonas maltophilia 40324
HMT-758_16S002074	HMT-758	Streptococcus sanguinis 1305
HMT-664_16S002075	HMT-664	Treponema maltophilum 51160
HMT-677_16S002076	HMT-677	Streptococcus mitis 28037
HMT-707_16S002077	HMT-707	Streptococcus oralis 1303
HMT-578_16S002078	HMT-578	Streptococcus cristatus 45634
HMT-734_16S002079	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002080	HMT-707	Streptococcus oralis 1303
HMT-677_16S002081	HMT-677	Streptococcus mitis 28037
HMT-677_16S002082	HMT-677	Streptococcus mitis 28037
HMT-707_16S002083	HMT-707	Streptococcus oralis 1303
HMT-578_16S002084	HMT-578	Streptococcus cristatus 45634
HMT-707_16S002085	HMT-707	Streptococcus oralis 1303
HMT-707_16S002086	HMT-707	Streptococcus oralis 1303
HMT-677_16S002087	HMT-677	Streptococcus mitis 28037
HMT-398_16S002088	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002089	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002090	HMT-677	Streptococcus mitis 28037
HMT-123_16S002091	HMT-123	Anaeroglobus massiliensis 1852379
HMT-707_16S002092	HMT-707	Streptococcus oralis 1303
HMT-734_16S002093	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002094	HMT-707	Streptococcus oralis 1303
HMT-071_16S002095	HMT-071	Streptococcus oralis 1077464
HMT-398_16S002096	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002097	HMT-734	Streptococcus pneumoniae 1313
HMT-071_16S002098	HMT-071	Streptococcus oralis 1077464
HMT-663_16S002099	HMT-663	Stenotrophomonas maltophilia 40324
HMT-578_16S002100	HMT-578	Streptococcus cristatus 45634
HMT-119_16S002101	HMT-119	Dialister sp. 712261
HMT-677_16S002102	HMT-677	Streptococcus mitis 28037
HMT-398_16S002103	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002104	HMT-734	Streptococcus pneumoniae 1313
HMT-584_16S002105	HMT-584	Treponema denticola 158
HMT-734_16S002106	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002107	HMT-734	Streptococcus pneumoniae 1313
HMT-584_16S002108	HMT-584	Treponema denticola 158
HMT-734_16S002109	HMT-734	Streptococcus pneumoniae 1313
HMT-537_16S002110	HMT-537	Streptococcus agalactiae 1311
HMT-813_16S002111	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002112	HMT-734	Streptococcus pneumoniae 1313
HMT-823_16S002113	HMT-823	Mycobacterium leprae 1769
HMT-734_16S002114	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002115	HMT-707	Streptococcus oralis 1303
HMT-124_16S002116	HMT-124	Selenomonas artemidis 671224
HMT-734_16S002117	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002118	HMT-677	Streptococcus mitis 28037
HMT-127_16S002119	HMT-127	Staphylococcus hominis 1290
HMT-893_16S002120	HMT-893	Actinomyces oris 544580
HMT-813_16S002121	HMT-813	Dolosigranulum pigrum 29394
HMT-584_16S002122	HMT-584	Treponema denticola 158
HMT-677_16S002123	HMT-677	Streptococcus mitis 28037
HMT-707_16S002124	HMT-707	Streptococcus oralis 1303
HMT-707_16S002125	HMT-707	Streptococcus oralis 1303
HMT-595_16S002126	HMT-595	Corynebacterium durum 61592
HMT-411_16S002127	HMT-411	Streptococcus parasanguinis 1318
HMT-425_16S002128	HMT-425	Streptococcus pseudopneumoniae 0
HMT-677_16S002129	HMT-677	Streptococcus mitis 28037
HMT-734_16S002130	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002131	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002132	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002133	HMT-734	Streptococcus pneumoniae 1313
HMT-649_16S002134	HMT-649	Neisseria lactamica 486
HMT-813_16S002135	HMT-813	Dolosigranulum pigrum 29394
HMT-058_16S002136	HMT-058	Streptococcus sp. 1458253
HMT-677_16S002137	HMT-677	Streptococcus mitis 28037
HMT-724_16S002138	HMT-724	Treponema parvum 138851
HMT-677_16S002139	HMT-677	Streptococcus mitis 28037
HMT-677_16S002140	HMT-677	Streptococcus mitis 28037
HMT-707_16S002141	HMT-707	Streptococcus oralis 1303
HMT-734_16S002142	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002143	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002144	HMT-425	Streptococcus pseudopneumoniae 0
HMT-425_16S002145	HMT-425	Streptococcus pseudopneumoniae 0
HMT-813_16S002146	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002147	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002148	HMT-734	Streptococcus pneumoniae 1313
HMT-584_16S002149	HMT-584	Treponema denticola 158
HMT-677_16S002150	HMT-677	Streptococcus mitis 28037
HMT-425_16S002151	HMT-425	Streptococcus pseudopneumoniae 0
HMT-813_16S002152	HMT-813	Dolosigranulum pigrum 29394
HMT-425_16S002153	HMT-425	Streptococcus pseudopneumoniae 0
HMT-076_16S002154	HMT-076	Staphylococcus warneri 1292
HMT-734_16S002155	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002156	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002157	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002158	HMT-734	Streptococcus pneumoniae 1313
HMT-076_16S002159	HMT-076	Staphylococcus warneri 1292
HMT-677_16S002160	HMT-677	Streptococcus mitis 28037
HMT-753_16S002161	HMT-753	Cronobacter sakazakii 28141
HMT-755_16S002162	HMT-755	Streptococcus salivarius 1304
HMT-813_16S002163	HMT-813	Dolosigranulum pigrum 29394
HMT-707_16S002164	HMT-707	Streptococcus oralis 1303
HMT-734_16S002165	HMT-734	Streptococcus pneumoniae 1313
HMT-127_16S002166	HMT-127	Staphylococcus hominis 1290
HMT-584_16S002167	HMT-584	Treponema denticola 158
HMT-677_16S002168	HMT-677	Streptococcus mitis 28037
HMT-734_16S002169	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002170	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002171	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002172	HMT-707	Streptococcus oralis 1303
HMT-755_16S002173	HMT-755	Streptococcus salivarius 1304
HMT-734_16S002174	HMT-734	Streptococcus pneumoniae 1313
HMT-584_16S002175	HMT-584	Treponema denticola 158
HMT-734_16S002176	HMT-734	Streptococcus pneumoniae 1313
HMT-144_16S002177	HMT-144	Actinomyces oris 0
HMT-734_16S002178	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002179	HMT-677	Streptococcus mitis 28037
HMT-734_16S002180	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002181	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002182	HMT-677	Streptococcus mitis 28037
HMT-584_16S002183	HMT-584	Treponema denticola 158
HMT-584_16S002184	HMT-584	Treponema denticola 158
HMT-823_16S002185	HMT-823	Mycobacterium leprae 1769
HMT-734_16S002186	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002187	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002188	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002189	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002190	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002191	HMT-677	Streptococcus mitis 28037
HMT-707_16S002192	HMT-707	Streptococcus oralis 1303
HMT-728_16S002193	HMT-728	Streptococcus peroris 68891
HMT-425_16S002194	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002195	HMT-734	Streptococcus pneumoniae 1313
HMT-707_16S002196	HMT-707	Streptococcus oralis 1303
HMT-707_16S002197	HMT-707	Streptococcus oralis 1303
HMT-139_16S002198	HMT-139	Selenomonas dianae 135079
HMT-734_16S002199	HMT-734	Streptococcus pneumoniae 1313
HMT-124_16S002200	HMT-124	Selenomonas artemidis 671224
HMT-734_16S002201	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002202	HMT-813	Dolosigranulum pigrum 29394
HMT-813_16S002203	HMT-813	Dolosigranulum pigrum 29394
HMT-677_16S002204	HMT-677	Streptococcus mitis 28037
HMT-021_16S002205	HMT-021	Streptococcus vestibularis 1343
HMT-734_16S002206	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002207	HMT-677	Streptococcus mitis 28037
HMT-734_16S002208	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002209	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002210	HMT-677	Streptococcus mitis 28037
HMT-813_16S002211	HMT-813	Dolosigranulum pigrum 29394
HMT-584_16S002212	HMT-584	Treponema denticola 158
HMT-136_16S002213	HMT-136	Selenomonas felix 713030
HMT-734_16S002214	HMT-734	Streptococcus pneumoniae 1313
HMT-676_16S002215	HMT-676	Proteus mirabilis 584
HMT-813_16S002216	HMT-813	Dolosigranulum pigrum 29394
HMT-813_16S002217	HMT-813	Dolosigranulum pigrum 29394
HMT-584_16S002218	HMT-584	Treponema denticola 158
HMT-425_16S002219	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002220	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002221	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002222	HMT-813	Dolosigranulum pigrum 29394
HMT-425_16S002223	HMT-425	Streptococcus pseudopneumoniae 0
HMT-813_16S002224	HMT-813	Dolosigranulum pigrum 29394
HMT-724_16S002225	HMT-724	Treponema parvum 138851
HMT-677_16S002226	HMT-677	Streptococcus mitis 28037
HMT-813_16S002227	HMT-813	Dolosigranulum pigrum 29394
HMT-584_16S002228	HMT-584	Treponema denticola 158
HMT-734_16S002229	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002230	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002231	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002232	HMT-677	Streptococcus mitis 28037
HMT-813_16S002233	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002234	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002235	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002236	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002237	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002238	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002239	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002240	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002241	HMT-425	Streptococcus pseudopneumoniae 0
HMT-841_16S002242	HMT-841	Megasphaera lornae 906
HMT-813_16S002243	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002244	HMT-734	Streptococcus pneumoniae 1313
HMT-398_16S002245	HMT-398	Streptococcus oralis 1458253
HMT-734_16S002246	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002247	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002248	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002249	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002250	HMT-677	Streptococcus mitis 28037
HMT-425_16S002251	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002252	HMT-734	Streptococcus pneumoniae 1313
HMT-172_16S002253	HMT-172	Schaalia sp. 712118
HMT-813_16S002254	HMT-813	Dolosigranulum pigrum 29394
HMT-425_16S002255	HMT-425	Streptococcus pseudopneumoniae 0
HMT-813_16S002256	HMT-813	Dolosigranulum pigrum 29394
HMT-677_16S002257	HMT-677	Streptococcus mitis 28037
HMT-425_16S002258	HMT-425	Streptococcus pseudopneumoniae 0
HMT-240_16S002259	HMT-240	Schaalia sp. 0
HMT-734_16S002260	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002261	HMT-677	Streptococcus mitis 28037
HMT-734_16S002262	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002263	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002264	HMT-813	Dolosigranulum pigrum 29394
HMT-677_16S002265	HMT-677	Streptococcus mitis 28037
HMT-813_16S002266	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002267	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002268	HMT-677	Streptococcus mitis 28037
HMT-584_16S002269	HMT-584	Treponema denticola 158
HMT-584_16S002270	HMT-584	Treponema denticola 158
HMT-677_16S002271	HMT-677	Streptococcus mitis 28037
HMT-734_16S002272	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002273	HMT-734	Streptococcus pneumoniae 1313
HMT-677_16S002274	HMT-677	Streptococcus mitis 28037
HMT-638_16S002275	HMT-638	Streptococcus infantis 68892
HMT-411_16S002276	HMT-411	Streptococcus parasanguinis 1318
HMT-734_16S002277	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002278	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002279	HMT-734	Streptococcus pneumoniae 1313
HMT-584_16S002280	HMT-584	Treponema denticola 158
HMT-133_16S002281	HMT-133	Selenomonas sp. 712529
HMT-425_16S002282	HMT-425	Streptococcus pseudopneumoniae 0
HMT-734_16S002283	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002284	HMT-734	Streptococcus pneumoniae 1313
HMT-734_16S002285	HMT-734	Streptococcus pneumoniae 1313
HMT-813_16S002286	HMT-813	Dolosigranulum pigrum 29394
HMT-813_16S002287	HMT-813	Dolosigranulum pigrum 29394
HMT-411_16S002288	HMT-411	Streptococcus parasanguinis 1318
HMT-136_16S002289	HMT-136	Selenomonas felix 713030
HMT-707_16S002290	HMT-707	Streptococcus oralis 1303
HMT-584_16S002291	HMT-584	Treponema denticola 158
HMT-425_16S002292	HMT-425	Streptococcus pseudopneumoniae 0
HMT-124_16S002293	HMT-124	Selenomonas artemidis 671224
HMT-734_16S002294	HMT-734	Streptococcus pneumoniae 1313
HMT-432_16S002295	HMT-432	Treponema vincentii 0
HMT-734_16S002296	HMT-734	Streptococcus pneumoniae 1313
HMT-425_16S002297	HMT-425	Streptococcus pseudopneumoniae 0
HMT-813_16S002298	HMT-813	Dolosigranulum pigrum 29394
HMT-734_16S002299	HMT-734	Streptococcus pneumoniae 1313
HMT-153_16S002300	HMT-153	Klebsiella aerogenes 548
HMT-677_16S002301	HMT-677	Streptococcus mitis 28037
HMT-677_16S002302	HMT-677	Streptococcus mitis 28037
HMT-734_16S002303	HMT-734	Streptococcus pneumoniae 1313
HMT-136_16S002304	HMT-136	Selenomonas felix 713030
HMT-734_16S002305	HMT-734	Streptococcus pneumoniae 1313
